,index,metric,country,value
4884,5068,total_other_gases,Armenia,709.543
4885,5069,total_other_gases,Aruba,-2.49E-14
4886,5070,total_other_gases,Australia,174653
4887,5071,total_other_gases,Austria,3249
4888,5072,total_other_gases,Azerbaijan,1141.85
4889,5073,total_other_gases,Bahamas,12.7912
4890,5074,total_other_gases,Bahrain,320
4891,5075,total_other_gases,Bangladesh,1328.77
4892,5076,total_other_gases,Barbados,1.28E-13
4893,5077,total_other_gases,Belarus,553.0232
4894,5078,total_other_gases,Belgium,2779.5
4895,5079,total_other_gases,Belize,164
4896,5080,total_other_gases,Benin,17453
4897,5081,total_other_gases,Bermuda,-9.59E-13
4898,5082,total_other_gases,Bhutan,488.463
4899,5083,total_other_gases,Bolivia,574759
4900,5084,total_other_gases,Bosnia and Herzegovina,896.8828
4901,5085,total_other_gases,Botswana,70325.5
4902,5086,total_other_gases,Brazil,1816130
4903,5087,total_other_gases,Brunei,427
4904,5088,total_other_gases,Bulgaria,713.4545
4905,5089,total_other_gases,Burkina Faso,20544
4906,5090,total_other_gases,Burundi,488
4907,5091,total_other_gases,Cambodia,73300
4908,5092,total_other_gases,Cameroon,61271.7
4909,5093,total_other_gases,Canada,339329
4910,5094,total_other_gases,Cape Verde,0
4911,5095,total_other_gases,Cayman Islands,3.73E-14
4912,5096,total_other_gases,Central African Republic,328214
4913,5097,total_other_gases,Chad,76349.1
4914,5099,total_other_gases,Chile,1739.248
4915,5100,total_other_gases,China,251254.1
4916,5101,total_other_gases,Colombia,3581.948
4917,5102,total_other_gases,Comoros,4.437
4918,5103,total_other_gases,Dem. Rep. Congo,655335
4919,5104,total_other_gases,"Congo, Rep.",20969.82
4920,5105,total_other_gases,Costa Rica,375.369
4921,5106,total_other_gases,Cote d'Ivoire,-1.64E-11
4922,5107,total_other_gases,Croatia,89.3
4923,5108,total_other_gases,Cuba,1215.34
4924,5110,total_other_gases,Cyprus,310
4925,5111,total_other_gases,Czech Republic,3655.03
4926,5112,total_other_gases,Denmark,1747
4927,5113,total_other_gases,Djibouti,17
4928,5114,total_other_gases,Dominica,1.07E-14
4929,5115,total_other_gases,Dominican Republic,156.225
4930,5116,total_other_gases,Ecuador,141.0732
4931,5117,total_other_gases,Egypt,3964.5845
4932,5118,total_other_gases,El Salvador,140.2596
4933,5119,total_other_gases,Equatorial Guinea,-2.63E-13
4934,5120,total_other_gases,Eritrea,18
4935,5121,total_other_gases,Estonia,63.89
4936,5122,total_other_gases,Ethiopia,73537
4937,5123,total_other_gases,Faroe Islands,2.93E-14
4938,5124,total_other_gases,Fiji,52
4939,5125,total_other_gases,Finland,1284.34
4940,5126,total_other_gases,France,21845.127
4941,5127,total_other_gases,French Polynesia,-4.26E-14
4942,5128,total_other_gases,Gabon,23213.1
4943,5129,total_other_gases,Gambia,1717.17
4944,5130,total_other_gases,Georgia,227.46
4945,5131,total_other_gases,Germany,26828
4946,5132,total_other_gases,Ghana,59847.5
4947,5133,total_other_gases,Greece,1477.7908
4948,5134,total_other_gases,Greenland,-2.56E-13
4949,5135,total_other_gases,Grenada,2.678
4950,5136,total_other_gases,Guam,2.22E-16
4951,5137,total_other_gases,Guatemala,4998.11
4952,5138,total_other_gases,Guinea,49936.1
4953,5139,total_other_gases,Guinea-Bissau,4864.69
4954,5140,total_other_gases,Guyana,18
4955,5141,total_other_gases,Haiti,82.0667
4956,5142,total_other_gases,Honduras,1641.25
4957,5143,total_other_gases,Hong Kong,150
4958,5144,total_other_gases,Hungary,1786.0723
4959,5145,total_other_gases,Iceland,262.36
4960,5146,total_other_gases,India,153658
4961,5147,total_other_gases,Indonesia,2555.69
4962,5148,total_other_gases,Iran,5101.79
4963,5149,total_other_gases,Iraq,461.174
4964,5150,total_other_gases,Ireland,1289.1
4965,5151,total_other_gases,Isle of Man,
4966,5152,total_other_gases,Israel,2817.7386
4967,5153,total_other_gases,Italy,15661.444
4968,5154,total_other_gases,Jamaica,166.3
4969,5155,total_other_gases,Japan,71746.256
4970,5156,total_other_gases,Jordan,193
4971,5157,total_other_gases,Kazakhstan,30363.3
4972,5158,total_other_gases,Kenya,1408.54
4973,5159,total_other_gases,Kiribati,3.11E-15
4974,5160,total_other_gases,Dem. Rep. Korea,4195.93736
4975,5161,total_other_gases,Korea,8967.6745
4976,5162,total_other_gases,Kosovo,
4977,5163,total_other_gases,Kuwait,1451
4978,5164,total_other_gases,Kyrgyzstan,67.9931
4979,5165,total_other_gases,Lao PDR,136841
4980,5166,total_other_gases,Latvia,1345.6153
4981,5167,total_other_gases,Lebanon,3.57275
4982,5168,total_other_gases,Lesotho,1542.45
4983,5169,total_other_gases,Liberia,322.7
4984,5170,total_other_gases,Libya,366
4985,5171,total_other_gases,Liechtenstein,
4986,5172,total_other_gases,Lithuania,1298.1
4987,5173,total_other_gases,Luxembourg,146.19
4988,5174,total_other_gases,Macao,-1.72E-13
4989,5175,total_other_gases,Macedonia,186
4990,5176,total_other_gases,Madagascar,87364.5
4991,5177,total_other_gases,Malawi,12868.7
4992,5178,total_other_gases,Malaysia,3865.8
4993,5179,total_other_gases,Maldives,4.62E-14
4994,5180,total_other_gases,Mali,47837.1
4995,5181,total_other_gases,Malta,173
4996,5182,total_other_gases,Marshall Islands,
4997,5183,total_other_gases,Mauritania,1371
4998,5184,total_other_gases,Mauritius,26.4
4999,5185,total_other_gases,Mexico,24456.1
5000,5186,total_other_gases,Micronesia,
5001,5187,total_other_gases,Moldova,34.1923
5002,5188,total_other_gases,Monaco,
5003,5189,total_other_gases,Mongolia,2215.77
5004,5190,total_other_gases,Montenegro,
5005,5191,total_other_gases,Morocco,15.6054
5006,5192,total_other_gases,Mozambique,364254
5007,5193,total_other_gases,Myanmar,406274
5008,5194,total_other_gases,Namibia,26129
5009,5195,total_other_gases,Nepal,799.498
5010,5196,total_other_gases,Netherlands,4912
5011,5197,total_other_gases,New Caledonia,3
5012,5198,total_other_gases,New Zealand,1764.25
5013,5199,total_other_gases,Nicaragua,1140.85
5014,5200,total_other_gases,Niger,1410
5015,5201,total_other_gases,Nigeria,76218.8
5016,5202,total_other_gases,Northern Mariana Islands,
5017,5203,total_other_gases,Norway,1822
5018,5204,total_other_gases,Oman,370.7
5019,5205,total_other_gases,Pakistan,1158.594
5020,5206,total_other_gases,Palau,
5021,5207,total_other_gases,Panama,123.166
5022,5208,total_other_gases,Papua New Guinea,2188
5023,5209,total_other_gases,Paraguay,20326.5
5024,5210,total_other_gases,Peru,5662.86
5025,5211,total_other_gases,Philippines,3890.6
5026,5212,total_other_gases,Poland,2586.330536
5027,5213,total_other_gases,Portugal,5733.12
5028,5214,total_other_gases,Puerto Rico,3
5029,5215,total_other_gases,Qatar,-2.04E-10
5030,5216,total_other_gases,Romania,975.42
5031,5217,total_other_gases,Russia,373884
5032,5218,total_other_gases,Rwanda,1242.02
5033,5219,total_other_gases,Samoa,-4.26E-14
5034,5220,total_other_gases,San Marino,
5035,5221,total_other_gases,Sao Tome and Principe,1.95E-14
5036,5222,total_other_gases,Saudi Arabia,2891
5037,5223,total_other_gases,Senegal,30598.9
5038,5224,total_other_gases,Serbia,
5039,5225,total_other_gases,Seychelles,-3.55E-15
5040,5226,total_other_gases,Sierra Leone,5820.25
5041,5227,total_other_gases,Singapore,3299
5042,5229,total_other_gases,Slovakia,1574.3
5043,5230,total_other_gases,Slovenia,601.02
5044,5231,total_other_gases,Solomon Islands,1.82E-12
5045,5232,total_other_gases,Somalia,159.127
5046,5233,total_other_gases,South Africa,38504.8
5047,5234,total_other_gases,South Sudan,
5048,5235,total_other_gases,Spain,12885.6
5049,5236,total_other_gases,Sri Lanka,90.9509
5050,5237,total_other_gases,St. Kitts and Nevis,5.42
5051,5238,total_other_gases,Saint Lucia,-1.42E-14
5052,5241,total_other_gases,Sudan,297048
5053,5242,total_other_gases,Suriname,15
5054,5243,total_other_gases,Swaziland,570.981
5055,5244,total_other_gases,Sweden,2201
5056,5245,total_other_gases,Switzerland,2731.8
5057,5246,total_other_gases,Syria,97.5066
5058,5247,total_other_gases,Tajikistan,367.21168
5059,5248,total_other_gases,Tanzania,187936
5060,5249,total_other_gases,Thailand,45556.3
5061,5250,total_other_gases,Timor-Leste,8.53E-14
5062,5251,total_other_gases,Togo,11586
5063,5252,total_other_gases,Tonga,-3.06E-13
5064,5253,total_other_gases,Trinidad and Tobago,261
5065,5254,total_other_gases,Tunisia,18.7391
5066,5255,total_other_gases,Turkey,8334.87
5067,5256,total_other_gases,Turkmenistan,595.162
5068,5257,total_other_gases,Turks and Caicos Islands,1.44E-15
5069,5259,total_other_gases,Uganda,42896.4
5070,5260,total_other_gases,Ukraine,1940.088
5071,5261,total_other_gases,United Arab Emirates,1425
5072,5262,total_other_gases,United Kingdom,14312
5073,5263,total_other_gases,United States,389292.1
5074,5264,total_other_gases,Uruguay,175.1028
5075,5265,total_other_gases,Uzbekistan,989.45307
5076,5266,total_other_gases,Vanuatu,-2.42E-13
5077,5267,total_other_gases,Venezuela,24604.8
5078,5268,total_other_gases,Vietnam,5707.3
5079,5270,total_other_gases,Palestine,
5080,5271,total_other_gases,Yemen,16
5081,5272,total_other_gases,Zambia,302551.63
5082,5273,total_other_gases,Zimbabwe,46915.6
5083,5274,total_other_gases,World,8242692.572
5084,5275,total_other_gases,Low income,2075098.296
5085,5276,total_other_gases,Lower middle income,2203414.945
5086,5277,total_other_gases,Middle income,4985189.525
5087,5279,total_other_gases,High income,1144118.151
5088,5280,total_emissions,Afghanistan,17981.30729
5089,5281,total_emissions,Albania,8712.296365
5090,5282,total_emissions,Algeria,172303.5092
5091,5283,total_emissions,American Samoa,57.74350928
5092,5284,total_emissions,Andorra,
5093,5285,total_emissions,Angola,40878.65196
5094,5286,total_emissions,Antigua and Barbuda,537.8058389
5095,5287,total_emissions,Argentina,372873.1438
5096,5288,total_emissions,Armenia,12417.73612
5097,5289,total_emissions,Aruba,401.2033832
5098,5290,total_emissions,Australia,785795.15
5099,5291,total_emissions,Austria,92315.0526
5100,5292,total_emissions,Azerbaijan,53982.83251
5101,5293,total_emissions,Bahamas,4726.379316
5102,5294,total_emissions,Bahrain,31941.04244
5103,5295,total_emissions,Bangladesh,180498.433
5104,5296,total_emissions,Barbados,1497.646134
5105,5297,total_emissions,Belarus,108921.4347
5106,5298,total_emissions,Belgium,137517.8679
5107,5299,total_emissions,Belize,1536.237437
5108,5300,total_emissions,Benin,33289.55192
5109,5301,total_emissions,Bermuda,614.8756515
5110,5302,total_emissions,Bhutan,3259.60739
5111,5303,total_emissions,Bolivia,620981.9555
5112,5304,total_emissions,Bosnia and Herzegovina,26405.84412
5113,5305,total_emissions,Botswana,81891.03615
5114,5306,total_emissions,Brazil,2953040.519
5115,5307,total_emissions,Brunei,14494.49152
5116,5308,total_emissions,Bulgaria,72946.62307
5117,5309,total_emissions,Burkina Faso,43660.15021
5118,5310,total_emissions,Burundi,6151.995536
5119,5311,total_emissions,Cambodia,126838.7599
5120,5312,total_emissions,Cameroon,100386.546
5121,5313,total_emissions,Canada,1033481.982
5122,5314,total_emissions,Cape Verde,403.6714893
5123,5315,total_emissions,Cayman Islands,436.231619
5124,5316,total_emissions,Central African Republic,513289.5157
5125,5317,total_emissions,Chad,109463.6387
5126,5319,total_emissions,Chile,117661.6806
5127,5320,total_emissions,China,12064260
5128,5321,total_emissions,Colombia,170199.579
5129,5322,total_emissions,Comoros,554.3356601
5130,5323,total_emissions,Dem. Rep. Congo,800756.9416
5131,5324,total_emissions,"Congo, Rep.",35504.45578
5132,5325,total_emissions,Costa Rica,11994.68752
5133,5326,total_emissions,Cote d'Ivoire,33027.48272
5134,5327,total_emissions,Croatia,30453.51133
5135,5328,total_emissions,Cuba,51170.74785
5136,5330,total_emissions,Cyprus,7652.330916
5137,5331,total_emissions,Czech Republic,144613.2474
5138,5332,total_emissions,Denmark,58416.04474
5139,5333,total_emissions,Djibouti,2701.622507
5140,5334,total_emissions,Dominica,217.3827744
5141,5335,total_emissions,Dominican Republic,32578.15858
5142,5336,total_emissions,Ecuador,51593.66338
5143,5337,total_emissions,Egypt,288287.828
5144,5338,total_emissions,El Salvador,12293.60687
5145,5339,total_emissions,Equatorial Guinea,6243.103071
5146,5340,total_emissions,Eritrea,4912.880173
5147,5341,total_emissions,Estonia,24378.84606
5148,5342,total_emissions,Ethiopia,184045.8761
5149,5343,total_emissions,Faroe Islands,47.02708532
5150,5344,total_emissions,Fiji,2213.242874
5151,5345,total_emissions,Finland,76124.62559
5152,5346,total_emissions,France,502656.655
5153,5347,total_emissions,French Polynesia,778.5864856
5154,5348,total_emissions,Gabon,34324.76231
5155,5349,total_emissions,Gambia,3505.924459
5156,5350,total_emissions,Georgia,14665.8003
5157,5351,total_emissions,Germany,929540.2634
5158,5352,total_emissions,Ghana,107126.2155
5159,5353,total_emissions,Greece,105013.9336
5160,5354,total_emissions,Greenland,260.2126843
5161,5355,total_emissions,Grenada,705.6846855
5162,5356,total_emissions,Guam,84.76965344
5163,5357,total_emissions,Guatemala,30950.25374
5164,5358,total_emissions,Guinea,100814.3921
5165,5359,total_emissions,Guinea-Bissau,7571.176845
5166,5360,total_emissions,Guyana,6042.578494
5167,5361,total_emissions,Haiti,8695.42578
5168,5362,total_emissions,Honduras,20084.13622
5169,5363,total_emissions,Hong Kong,56946.38786
5170,5364,total_emissions,Hungary,64385.00405
5171,5365,total_emissions,Iceland,5530.257435
5172,5366,total_emissions,India,2828845.829
5173,5367,total_emissions,Indonesia,763553.1649
5174,5368,total_emissions,Iran,545075.0149
5175,5369,total_emissions,Iraq,151457.0601
5176,5370,total_emissions,Ireland,61268.10237
5177,5371,total_emissions,Isle of Man,
5178,5372,total_emissions,Israel,81703.91311
5179,5373,total_emissions,Italy,482619.0375
5180,5374,total_emissions,Jamaica,15053.50546
5181,5375,total_emissions,Japan,1396767.261
5182,5376,total_emissions,Jordan,26440.77353
5183,5377,total_emissions,Kazakhstan,350475.7349
5184,5378,total_emissions,Kenya,53513.99238
5185,5379,total_emissions,Kiribati,56.69981324
5186,5380,total_emissions,Dem. Rep. Korea,107165.3189
5187,5381,total_emissions,Korea,650085.5349
5188,5382,total_emissions,Kosovo,
5189,5383,total_emissions,Kuwait,96788.19422
5190,5384,total_emissions,Kyrgyzstan,13853.67452
5191,5385,total_emissions,Lao PDR,161456.9827
5192,5386,total_emissions,Latvia,14150.09531
5193,5387,total_emissions,Lebanon,19791.49588
5194,5388,total_emissions,Lesotho,3449.405651
5195,5389,total_emissions,Liberia,2797.370822
5196,5390,total_emissions,Libya,80072.8192
5197,5391,total_emissions,Liechtenstein,
5198,5392,total_emissions,Lithuania,29324.68967
5199,5393,total_emissions,Luxembourg,12929.54082
5200,5394,total_emissions,Macao,1626.738893
5201,5395,total_emissions,Macedonia,12645.71404
5202,5396,total_emissions,Madagascar,117586.2177
5203,5397,total_emissions,Malawi,21525.76166
5204,5398,total_emissions,Malaysia,271818.8368
5205,5399,total_emissions,Maldives,706.8539881
5206,5400,total_emissions,Mali,77134.18262
5207,5401,total_emissions,Malta,2025.457333
5208,5402,total_emissions,Marshall Islands,7.878418534
5209,5403,total_emissions,Mauritania,13153.86092
5210,5404,total_emissions,Mauritius,3441.622042
5211,5405,total_emissions,Mexico,652861.2915
5212,5406,total_emissions,Micronesia,41.03113789
5213,5407,total_emissions,Moldova,11433.48689
5214,5408,total_emissions,Monaco,
5215,5409,total_emissions,Mongolia,25428.94764
5216,5410,total_emissions,Montenegro,
5217,5411,total_emissions,Morocco,78381.39979
5218,5412,total_emissions,Mozambique,380073.2378
5219,5413,total_emissions,Myanmar,526919.8385
5220,5414,total_emissions,Namibia,37855.65224
5221,5415,total_emissions,Nepal,33160.97137
5222,5416,total_emissions,Netherlands,200143.5444
5223,5417,total_emissions,New Caledonia,1616.70937
5224,5418,total_emissions,New Zealand,75851.12224
5225,5419,total_emissions,Nicaragua,16068.64121
5226,5420,total_emissions,Niger,11342.11903
5227,5421,total_emissions,Nigeria,296799.949
5228,5422,total_emissions,Northern Mariana Islands,12.36614863
5229,5423,total_emissions,Norway,64181.14776
5230,5424,total_emissions,Oman,60705.59131
5231,5425,total_emissions,Pakistan,362475.0944
5232,5426,total_emissions,Palau,1.375140606
5233,5427,total_emissions,Panama,15860.45576
5234,5428,total_emissions,Papua New Guinea,10888.08947
5235,5429,total_emissions,Paraguay,50445.1164
5236,5430,total_emissions,Peru,73289.7029
5237,5431,total_emissions,Philippines,163797.7877
5238,5432,total_emissions,Poland,422791.4682
5239,5433,total_emissions,Portugal,71977.88701
5240,5434,total_emissions,Puerto Rico,3247.520001
5241,5435,total_emissions,Qatar,100891.3234
5242,5436,total_emissions,Romania,126194.4156
5243,5437,total_emissions,Russia,2777724.31
5244,5438,total_emissions,Rwanda,6620.246701
5245,5439,total_emissions,Samoa,348.8821924
5246,5440,total_emissions,San Marino,
5247,5441,total_emissions,Sao Tome and Principe,190.7363006
5248,5442,total_emissions,Saudi Arabia,514967.2626
5249,5443,total_emissions,Senegal,53810.04589
5250,5444,total_emissions,Serbia,
5251,5445,total_emissions,Seychelles,883.831427
5252,5446,total_emissions,Sierra Leone,11731.16616
5253,5447,total_emissions,Singapore,54413.55401
5254,5449,total_emissions,Slovakia,48551.74999
5255,5450,total_emissions,Slovenia,21513.47647
5256,5451,total_emissions,Solomon Islands,4536.577382
5257,5452,total_emissions,Somalia,21690.26568
5258,5453,total_emissions,South Africa,451483.8208
5259,5454,total_emissions,South Sudan,
5260,5455,total_emissions,Spain,353857.3861
5261,5456,total_emissions,Sri Lanka,29822.77899
5262,5457,total_emissions,St. Kitts and Nevis,189.7802526
5263,5458,total_emissions,Saint Lucia,582.3357544
5264,5461,total_emissions,Sudan,489798.2133
5265,5462,total_emissions,Suriname,2598.261218
5266,5463,total_emissions,Swaziland,3430.02475
5267,5464,total_emissions,Sweden,68780.33045
5268,5465,total_emissions,Switzerland,53066.86686
5269,5466,total_emissions,Syria,75181.26226
5270,5467,total_emissions,Tajikistan,15285.81981
5271,5468,total_emissions,Tanzania,234762.0296
5272,5469,total_emissions,Thailand,431312.3099
5273,5470,total_emissions,Timor-Leste,949.9068394
5274,5471,total_emissions,Togo,22760.63862
5275,5472,total_emissions,Tonga,155.2905996
5276,5473,total_emissions,Trinidad and Tobago,59776.58342
5277,5474,total_emissions,Tunisia,38741.13524
5278,5475,total_emissions,Turkey,434798.4612
5279,5476,total_emissions,Turkmenistan,88648.71773
5280,5477,total_emissions,Turks and Caicos Islands,18.74524966
5281,5479,total_emissions,Uganda,80318.96825
5282,5480,total_emissions,Ukraine,410067.3131
5283,5481,total_emissions,United Arab Emirates,199342.5226
5284,5482,total_emissions,United Kingdom,568061.8289
